word,score,weights
driving,6.749865571321882,1
bill,6.749912410501194,1
superior,6.750823790092359,1
location,6.751048652762119,1
refer,6.751056868537667,1
partially,6.751246114885731,1
measure,6.751501630094044,1
show,6.751503376336702,1
solution,6.7516630741525425,1
hearing,6.751861711322386,1
executed,6.751904047976013,1
real,6.752238545489518,1
plague,6.75266533736153,1
micro,6.752716208308953,1
shelf,6.753138086491901,1
minus,6.754946779865125,1
screwage,6.755079192924267,1
sink,6.755564089007227,1
corner,6.755919753995331,1
part,6.756340741709524,1
limit,6.756555050469892,1
lead,6.756562223003705,1
daughter,6.756842806017419,1
specific,6.757230973444051,1
state,6.757441729962464,1
minute,6.757742252675217,1
bid,6.757779176785346,1
variance,6.757805373947499,1
exception,6.757828010922679,1
house,6.7578358675182475,1
rating,6.758495018334797,1
context,6.758843117408907,1
reducing,6.758845018450185,1
secretly,6.759006938657406,1
crowded,6.759533210332104,1
graphic,6.7599215263876244,1
sister,6.760654798374492,1
trick,6.760906013944809,1
substantial,6.761083067092652,1
return,6.761572725983693,1
ranked,6.762466065400844,1
basis,6.762802600472814,1
vanilla,6.762935385784872,1
opaque,6.762979635584138,1
place,6.763066430495844,1
case,6.76307936417849,1
related,6.763488049894589,1
expectation,6.763581590425533,1
applied,6.763901631799163,1
receive,6.764101390018484,1
defender,6.764481570680628,1
find,6.764828089165487,1
cousin,6.765125263835264,1
begin,6.765185428684838,1
aka,6.765191854233656,1
fixed,6.765410629124505,1
suggest,6.7656193831971105,1
heck,6.765901453385324,1
robot,6.76609732751568,1
making,6.766155469667938,1
wondering,6.7664865460961625,1
sheriff,6.7665791264889386,1
proved,6.7666919967663715,1
drop,6.766715119463462,1
crushed,6.766781949458482,1
pink,6.766802179379715,1
hassle,6.7669581495327105,1
buzz,6.767003842940685,1
deductive,6.767875320239111,1
finish,6.767879464785306,1
advantage,6.768232960451978,1
bound,6.768248851454823,1
border,6.769542226277372,1
significant,6.769611868817711,1
specifically,6.769823505976096,1
criterion,6.770079234972678,1
marked,6.770310026385225,1
figure,6.770528170947582,1
mastermind,6.770800955414013,1
interested,6.77087229772563,1
shaped,6.771732977850697,1
agree,6.771873204763597,1
sail,6.772885359477124,1
loot,6.773602774274906,1
chinese,6.776165093808631,1
relative,6.776185570809249,1
cooler,6.776199606686332,1
reaching,6.776302704485487,1
lost,6.776823877031658,1
tug,6.7768373015873005,1
complicated,6.777941165443411,1
stay,6.778075228429709,1
surrounding,6.778136560693641,1
row,6.778874238144027,1
match,6.778886865059004,1
curious,6.779189436157517,1
flag,6.7792958185053385,1
limitation,6.779329263937282,1
disk,6.779417261904762,1
joker,6.779740866610025,1
primarily,6.779811327192085,1
burn,6.7800831947176174,1
considering,6.780407158307582,1
complete,6.780650198667325,1
keen,6.78089097637347,1
defense,6.78099329276896,1
pad,6.7810674637062345,1
subject,6.781531360381861,1
apparent,6.781570975918886,1
decide,6.7815890933608305,1
currency,6.782409025582064,1
sequence,6.782430187873612,1
prone,6.7825707508644815,1
rarely,6.782595638114547,1
significantly,6.7831508137085965,1
sticking,6.783601319509896,1
meat,6.7837548195631525,1
entertaining,6.784134165484329,1
single,6.784141986464023,1
tool,6.784157854406131,1
ingredient,6.784695845697328,1
contract,6.785305390334572,1
factor,6.785622316018051,1
chain,6.785867512886599,1
hugely,6.785897435897437,1
break,6.7863094152828145,1
rat,6.78641725490196,1
escape,6.786472008521718,1
mistake,6.786524294091904,1
attached,6.786806285714285,1
contrast,6.7871920052424635,1
torn,6.787797945205479,1
simulate,6.787823149202733,1
seeking,6.788305485232067,1
valid,6.788460502008031,1
trucker,6.788846522781775,1
machine,6.789094114931919,1
watching,6.789689227023738,1
covered,6.789721461187215,1
fool,6.789968685645064,1
optimization,6.790343226564796,1
degree,6.790397892187829,1
partial,6.790481742472774,1
magazine,6.790850417615793,1
trading,6.791081764174092,1
mitigate,6.791101037195994,1
bos,6.791187759952465,1
equal,6.792185406283857,1
conversation,6.792620971620972,1
room,6.7926620913358935,1
breaker,6.7927278111319565,1
contain,6.793229167240192,1
cost,6.793665091318087,1
free,6.794281847562822,1
hear,6.794286617268041,1
visible,6.794319085447262,1
society,6.794707957957957,1
put,6.795281609486907,1
white,6.795847279411764,1
split,6.795921096543505,1
mind,6.7964937259155285,1
dragon,6.796575927145052,1
occur,6.796821883348175,1
lasting,6.797290657984922,1
pay,6.798223423633816,1
pure,6.798839532554258,1
camp,6.799045209235209,1
coup,6.799543864665911,1
appearance,6.800249669239251,1
fourth,6.800928441998306,1
mandatory,6.801233383594693,1
influence,6.8015477869839245,1
necessarily,6.801740386197031,1
grant,6.801838534031414,1
considered,6.80215942627076,1
partly,6.802315137872819,1
bright,6.802499497991968,1
talking,6.802595687331537,1
deduction,6.803101649107633,1
gap,6.803758579881656,1
red,6.8038679650324445,1
round,6.803966695607014,1
angle,6.804401440144015,1
solve,6.804549847616173,1
driven,6.804753773526371,1
gamble,6.80513491588785,1
treasure,6.805783592751467,1
inevitable,6.805963646532438,1
suddenly,6.806612725515463,1
breaking,6.80686337986338,1
vice,6.807840690978887,1
blocking,6.807900874334065,1
lightweight,6.808038129862357,1
stretch,6.8082888819487835,1
unsure,6.80831414197876,1
grey,6.808640883977901,1
slightly,6.808868942712393,1
rated,6.809069485573697,1
constraint,6.809367480620155,1
taking,6.809654165748363,1
native,6.810104076322638,1
minimum,6.810341504582485,1
poker,6.81034733456094,1
equipment,6.810490173739676,1
talk,6.810874700447524,1
suffer,6.811331498452014,1
gather,6.8115328690807795,1
chrome,6.811782157317588,1
mad,6.812079642405063,1
quirky,6.812183570359282,1
apply,6.812383402417963,1
wizard,6.81243984651712,1
blue,6.812582193597896,1
reset,6.812884010268112,1
reasoning,6.813383584589615,1
chit,6.813689726933719,1
office,6.813984375,1
chase,6.813995860881542,1
court,6.8141540906017575,1
divided,6.8143524149214665,1
gift,6.814672141327623,1
grew,6.8147721021611,1
invest,6.814799566115702,1
commodity,6.815059370160042,1
sufficient,6.815194323685765,1
buy,6.815213272899975,1
lie,6.8152628751311655,1
yield,6.8157333244444445,1
niche,6.815996887159534,1
fill,6.8161874105865525,1
depend,6.816397152376722,1
defence,6.816481745325022,1
spy,6.816873778148457,1
dying,6.817377688142934,1
succeed,6.817478295185476,1
wrote,6.817481483483483,1
stake,6.81760348583878,1
push,6.817622637006616,1
coupled,6.817704372913687,1
regard,6.817875474794842,1
ignore,6.81829218328841,1
margin,6.81929006451613,1
alternative,6.819647035378415,1
decisive,6.81974884080371,1
egg,6.819802496656264,1
form,6.819926081993944,1
expense,6.820068092307693,1
worked,6.820193048262338,1
opposed,6.8202345679012355,1
made,6.820524084568236,1
surely,6.8210679999999995,1
reasonable,6.8210839005622965,1
order,6.821108868699274,1
overcome,6.821334089191232,1
chucking,6.821409418548774,1
mention,6.821452594055681,1
produced,6.82172019841885,1
development,6.821792113137491,1
subsequent,6.8221257340355494,1
win,6.8222727479781025,1
predict,6.8226319660894665,1
fact,6.822660681316909,1
finishing,6.8229430021978015,1
hold,6.822971575684767,1
enthusiastic,6.823349499615087,1
screen,6.823748322147652,1
fate,6.824805658012534,1
cut,6.824947967201913,1
participate,6.825133685136324,1
green,6.825462677811996,1
losing,6.825615699958558,1
chosen,6.825930328476821,1
roughly,6.826538582974138,1
title,6.826751290539713,1
cross,6.826844900246581,1
seldom,6.827088954056696,1
active,6.827272608069165,1
decision,6.82765025086212,1
relationship,6.828873568483738,1
regular,6.828988236614736,1
exit,6.829726966000519,1
phone,6.829763293585526,1
batman,6.830336269015212,1
company,6.83035921944219,1
afford,6.830371264980027,1
inside,6.8313928622398405,1
health,6.831587279480038,1
skill,6.831816481034067,1
awhile,6.832319676623732,1
run,6.832790520307937,1
past,6.833259026137104,1
reduce,6.833491666666667,1
voice,6.833937718993928,1
party,6.834154727144681,1
bear,6.83426260636799,1
impact,6.8343311806797855,1
rush,6.834357125862479,1
turns,6.834370098820529,1
explanation,6.834400820207453,1
yellow,6.834449584922593,1
cool,6.834487160624232,1
number,6.83456468035125,1
scoring,6.834654384693321,1
reminiscent,6.8347868510305245,1
progress,6.835448948125207,1
choose,6.8358029433078356,1
today,6.835880471170116,1
movie,6.836032955115976,1
quickly,6.836380696480669,1
huge,6.836497991514714,1
represent,6.836575250856965,1
consequence,6.837559316239315,1
chunk,6.837794561933535,1
weapon,6.838103566869301,1
exhausted,6.838177511627907,1
shorter,6.83903478832952,1
mental,6.839124952812382,1
work,6.839325375799282,1
monster,6.839479425358694,1
double,6.840096137259194,1
situation,6.8402745632393085,1
puzzle,6.840354688858899,1
difference,6.840480074994792,1
triggered,6.840559613138686,1
accomplish,6.841083514908257,1
dominant,6.8414513532856205,1
wild,6.841755844546236,1
lesser,6.841777017543858,1
write,6.841876688459634,1
worth,6.8419988270173775,1
divide,6.842584463118581,1
slowly,6.842628186453022,1
arm,6.842851889168767,1
iconography,6.842864418811003,1
drive,6.843021365890881,1
standard,6.843047979538402,1
tend,6.84312241968211,1
ship,6.843133284611049,1
hex,6.843701911309062,1
rapidly,6.843885912772587,1
landing,6.844092105263158,1
sport,6.84434652594547,1
possibly,6.84506491278815,1
strike,6.84525976527643,1
send,6.845470239589275,1
dare,6.8456144,1
favor,6.8460547049649065,1
moon,6.846786271840254,1
sign,6.846904913557779,1
defensive,6.846977104454685,1
mechanism,6.847017768150296,1
tag,6.847132116004297,1
back,6.847458546728627,1
business,6.847710159447249,1
writing,6.848209599710634,1
catan,6.84835115522495,1
gold,6.848726899855387,1
caught,6.8487990514905155,1
afraid,6.849051831032216,1
feel,6.849143075637959,1
famous,6.849816694867457,1
source,6.850331766004414,1
program,6.850369164619164,1
foot,6.85038580449827,1
negotiation,6.850532811531841,1
chip,6.850667710089092,1
couple,6.850674430008917,1
district,6.850886977886977,1
bargain,6.851091703056769,1
life,6.851179092507368,1
playtime,6.851304569912846,1
speaking,6.851319157635468,1
diamond,6.851351481184948,1
watched,6.851401628721541,1
messing,6.851524455676517,1
death,6.851734739904574,1
valuable,6.85179884781565,1
height,6.851943410852713,1
traditional,6.852027654563297,1
enter,6.852119434458571,1
common,6.8524874650270755,1
continually,6.8526566584158415,1
neighbor,6.852680752532561,1
pleasant,6.852978228928199,1
spoiler,6.853176688251619,1
page,6.853473299916458,1
default,6.853475661827498,1
earn,6.853484664246824,1
band,6.853707983193278,1
frequent,6.853993690851735,1
medici,6.854012686882935,1
possible,6.854173251075073,1
selected,6.854259739500265,1
outstay,6.854565328778821,1
grid,6.854731844142785,1
zone,6.854995054750971,1
marker,6.855019144170579,1
bit,6.855200313473775,1
cover,6.855420881927711,1
select,6.855674623246969,1
personally,6.855711593276271,1
destination,6.856114198871038,1
abstracted,6.856611519516728,1
repeated,6.8566974054349314,1
event,6.856923377668884,1
fashion,6.857351566469093,1
increasingly,6.857354056103109,1
telling,6.857453500475285,1
expensive,6.857554425579504,1
efficiency,6.857833997859245,1
fight,6.858228190538219,1
simultaneously,6.858757894190871,1
decrease,6.858846057571965,1
bidding,6.859144026803802,1
goal,6.859215902126328,1
safe,6.859238585650532,1
choosing,6.859296866469678,1
potion,6.860140608604407,1
facing,6.860450056179776,1
gun,6.860543563474387,1
highest,6.860630408222773,1
appropriate,6.860665742574258,1
give,6.86175862666251,1
church,6.861819417475728,1
leg,6.861879452359751,1
hint,6.862244691869498,1
energy,6.8623669489731105,1
oil,6.862474530831099,1
seemingly,6.862594001260239,1
golden,6.862670306812272,1
arc,6.862986940907606,1
generating,6.863226079593564,1
genre,6.863240469656992,1
forcing,6.863878230337078,1
closed,6.864077245508982,1
value,6.864151867021276,1
tree,6.86441779967569,1
glass,6.864548542441664,1
skull,6.864886400873839,1
rally,6.865121096239643,1
relation,6.865466653412857,1
deny,6.865564350877192,1
protect,6.866224911797133,1
track,6.8663075675046565,1
task,6.866352060787475,1
tower,6.866619517606191,1
choice,6.8672773261222275,1
due,6.867361150996868,1
wheel,6.86781090909091,1
extremely,6.8700811749015624,1
user,6.870428538812785,1
sooner,6.870500302846759,1
scheme,6.870572785527463,1
powerful,6.870736679942888,1
lightly,6.871140698772426,1
holding,6.871148070143224,1
summary,6.871186328555678,1
control,6.871245778601081,1
insanely,6.871312828207051,1
construct,6.871669533445756,1
fire,6.872178042062163,1
mystery,6.873047619047618,1
rough,6.87310011214442,1
score,6.873567881468308,1
alert,6.873770065075921,1
notice,6.873986363636363,1
ownership,6.874236497737557,1
artillery,6.874873210034013,1
trip,6.875049428812605,1
beginning,6.875199759269507,1
region,6.875685541447752,1
chart,6.875775632984902,1
spatial,6.875863294008072,1
typically,6.875879941366761,1
luckily,6.876003902546093,1
shield,6.8761847005535985,1
live,6.876713145380434,1
feature,6.877432407494146,1
visual,6.877574199427233,1
cleaner,6.877746509919178,1
noble,6.877775531739489,1
trigger,6.878205921712303,1
creature,6.878291457286432,1
believe,6.878340502450027,1
manner,6.878514347648262,1
big,6.878569604172621,1
cardboard,6.879040811684275,1
implementation,6.8795082359728825,1
planet,6.879689336821267,1
provisional,6.879694476409666,1
exhausting,6.879737582005624,1
charge,6.8800853979968375,1
higher,6.880258985699066,1
completion,6.880613908872903,1
albeit,6.881331284916201,1
filling,6.8818544267198405,1
multiplier,6.881938960244649,1
climbing,6.882054865424431,1
access,6.88208220603538,1
library,6.882163602251407,1
struggling,6.8826431034482765,1
lengthy,6.882790741516548,1
delivery,6.882928112080846,1
attractive,6.883011154570478,1
execute,6.883150009474183,1
guarantee,6.883159909188034,1
make,6.883209576176264,1
rule,6.883526397936742,1
late,6.883620871918802,1
token,6.8839813601801385,1
social,6.884005891440207,1
considerable,6.884089710982659,1
spread,6.884230722500001,1
usual,6.884564870428675,1
remake,6.884621565934066,1
understood,6.884749427083333,1
abstraction,6.8847795053003535,1
drastically,6.885027152831652,1
upset,6.885200970200971,1
sans,6.885299592786505,1
modify,6.8853800505050495,1
simultaneous,6.885947053571429,1
shown,6.8864361924686195,1
street,6.886741706917725,1
port,6.887265290973873,1
solitaire,6.887413370205603,1
evaluate,6.887750121786198,1
prove,6.888764271323036,1
require,6.888858833579413,1
unit,6.889005278301079,1
designing,6.889107404006679,1
view,6.889338564553255,1
excited,6.889761011888305,1
structure,6.889927485160887,1
quiet,6.8899365079365085,1
skin,6.890601719197707,1
discovered,6.890619741422178,1
manipulate,6.891057638105975,1
f,6.891336901121305,1
simpler,6.8914237253460735,1
law,6.8916259921744,1
loss,6.892143197606539,1
bank,6.892588873038516,1
quantity,6.8926671675432,1
service,6.893188947368421,1
acquire,6.893255792086889,1
presentation,6.893420398245613,1
involved,6.893472334487235,1
overstay,6.893593158660844,1
wonder,6.89379802520063,1
capacity,6.894094845849802,1
hammer,6.894123448726321,1
assassin,6.894256127300614,1
handed,6.8944123711340195,1
franchise,6.894914302957151,1
tales,6.895265392781316,1
benefit,6.89540802431611,1
secondary,6.895446861365236,1
connected,6.895565648224607,1
artifact,6.895946032880629,1
compete,6.89613938908927,1
switching,6.89638628318584,1
tie,6.896499471814672,1
tired,6.896954346733668,1
brand,6.896957554320363,1
tad,6.897282269422989,1
bean,6.89790293697479,1
folk,6.898033533254156,1
opinion,6.898923170207045,1
bite,6.89945197740113,1
dutch,6.900456989247313,1
helping,6.901088803088803,1
giving,6.901194310465191,1
murder,6.901528719397364,1
account,6.901726570327553,1
tank,6.902505279882669,1
polish,6.90259992599445,1
salad,6.9028471484645575,1
contribute,6.902930248833592,1
racing,6.903120090148101,1
modification,6.903193667582418,1
theme,6.9036282985085435,1
creativity,6.9040307692307685,1
axis,6.904799117247624,1
advance,6.90483531276467,1
manual,6.905199016083254,1
hour,6.905543598343026,1
elder,6.905782013685239,1
student,6.906305674773487,1
act,6.906365616234945,1
jan,6.906401064685856,1
purple,6.9067515459363955,1
knowing,6.907104948224853,1
step,6.9075594337511195,1
crime,6.907896871257485,1
destiny,6.908087149187592,1
watch,6.908252270714154,1
castle,6.90886301605217,1
handling,6.909243930099857,1
fellow,6.909363264299802,1
playable,6.909516272228808,1
laying,6.910170218023256,1
rocket,6.9102331245650666,1
block,6.910295230438161,1
stock,6.910575144435895,1
sheet,6.910625134228188,1
previously,6.910892661422484,1
division,6.910986276849642,1
advancing,6.911191834130782,1
formula,6.911252859926919,1
associated,6.911373448461954,1
understand,6.911391140353341,1
short,6.911786101971788,1
cry,6.911842281976744,1
switch,6.912118136932193,1
impulse,6.912391838061466,1
fortunately,6.913149570815451,1
element,6.913308148924924,1
lady,6.913334051724139,1
traitor,6.913349656022288,1
worn,6.913853058890796,1
preliminary,6.914119826566813,1
stone,6.914210736166007,1
calculated,6.914465929694726,1
frame,6.91449840981372,1
sword,6.914612803532009,1
romp,6.914630914826499,1
maximum,6.914794208633094,1
preferred,6.914796025908901,1
readily,6.914873517786561,1
analysis,6.914910676490288,1
dealing,6.91536905925926,1
illustration,6.915641900809717,1
caesar,6.915774918831169,1
existence,6.915808330373002,1
space,6.9159268398299085,1
suitable,6.9159836387366225,1
rock,6.916420799070848,1
feeling,6.916744217332186,1
structured,6.916819666666667,1
successful,6.917048652742713,1
allied,6.917496368038742,1
ground,6.917796594104309,1
boy,6.917868529456308,1
ascension,6.917942319674906,1
prime,6.91794468202765,1
resistance,6.918059111372087,1
method,6.918292433410913,1
star,6.918996793374216,1
evenly,6.919215158924206,1
offering,6.9193683769296745,1
witch,6.919440470588236,1
nice,6.919596641485383,1
perspective,6.919847396471011,1
ahead,6.920027884759005,1
knock,6.920172167332353,1
artist,6.9205429334644375,1
cutting,6.920797527047914,1
combat,6.9213524633201455,1
crawl,6.9215113079234545,1
clear,6.921640681078567,1
sided,6.92175651980198,1
communication,6.921785704974271,1
bought,6.922018775376238,1
accomplished,6.922281028179741,1
wise,6.922346002621232,1
crisis,6.92267060720043,1
pool,6.922688148644125,1
risky,6.922783189316576,1
remain,6.923502125210556,1
fence,6.923666458463461,1
cold,6.923826504723347,1
vehicle,6.9241967397414275,1
constantly,6.925082508480474,1
allies,6.925301924759405,1
contact,6.925347330895796,1
affect,6.925441438576832,1
award,6.92550722704266,1
large,6.926500343552427,1
running,6.926549724109102,1
ideally,6.927085769980508,1
soft,6.9272856298048495,1
thematically,6.928045845925927,1
giant,6.928136437029064,1
independent,6.928369413407821,1
beneficial,6.928376954624782,1
launch,6.928502958579881,1
lite,6.929625925925925,1
garden,6.9298982484076435,1
rail,6.930082060401351,1
market,6.930494371126083,1
buff,6.930604753521127,1
hard,6.930664696392989,1
phase,6.930743533770908,1
production,6.93100734801737,1
emphasis,6.931768695652174,1
hidden,6.931899862587273,1
needing,6.931965244935543,1
implement,6.931992277992277,1
configuration,6.932297872340425,1
carry,6.932440180586907,1
warning,6.933406347554631,1
jack,6.9335427859811425,1
clarification,6.933820483005367,1
mark,6.933843376465215,1
lend,6.934205330700888,1
reference,6.934367809033917,1
hill,6.934386365105008,1
appreciate,6.934398372038653,1
vary,6.9345276673800065,1
offer,6.934789689572131,1
dwarf,6.934870699223085,1
compare,6.935175966225627,1
human,6.936368759758695,1
printed,6.936485637634899,1
earning,6.936661429693636,1
august,6.936736773633998,1
ice,6.9370201910187665,1
counter,6.937213901643926,1
normal,6.937488531142717,1
opposing,6.937616785486951,1
king,6.937709853054315,1
deal,6.93795310706278,1
separate,6.93831625669595,1
massive,6.93852375062344,1
scene,6.938637847375386,1
interestingly,6.9386472694718,1
design,6.938738839248209,1
opponent,6.939184352816002,1
small,6.939298072069227,1
princess,6.939324626865671,1
kick,6.939520390027154,1
pull,6.939628182547519,1
faster,6.940156370875996,1
play,6.940297833722076,1
action,6.940531545576679,1
sending,6.9408960013812155,1
smash,6.941679134705332,1
trek,6.941860103626942,1
whilst,6.94190382370283,1
gaining,6.94246869341894,1
income,6.942535566934894,1
final,6.942843787468529,1
bluff,6.943293202184037,1
produce,6.944185322173089,1
whimsical,6.944241965973535,1
neutral,6.944909719934102,1
shipping,6.945140304081088,1
culture,6.9453370473537595,1
lighthearted,6.945734263245034,1
max,6.946537534415813,1
extend,6.9465717472118955,1
water,6.946589455894476,1
wished,6.946663167104111,1
trait,6.946688178913738,1
mixed,6.946693725714286,1
flood,6.946743871513102,1
fuel,6.946778443113772,1
style,6.9470542402933955,1
factory,6.947195448798989,1
tom,6.947285476618705,1
start,6.947565207626901,1
directly,6.947581960431654,1
bridge,6.9477032472324725,1
activate,6.948404508128961,1
strategically,6.948437709658762,1
inspired,6.948558611656844,1
home,6.948862941485174,1
japanese,6.949146993972878,1
snow,6.9492093704245965,1
digging,6.949269596199525,1
frantic,6.9494340408732,1
chest,6.949635873229939,1
role,6.94980445743716,1
upper,6.94989156626506,1
jump,6.950110692893851,1
manipulation,6.950871736375158,1
dominate,6.951386690647483,1
fort,6.951776243386244,1
allocation,6.952055986666666,1
section,6.952085672082718,1
reward,6.952379311752288,1
art,6.952488509749498,1
straight,6.952778687795132,1
halloween,6.952871490909091,1
expect,6.952935201135309,1
ghost,6.953080684551342,1
minion,6.953165148764499,1
food,6.9535056623987455,1
mus,6.9536136769230765,1
capital,6.953949356172475,1
status,6.95402224383164,1
insane,6.954764910753156,1
success,6.954792497439836,1
road,6.9551054031650335,1
exciting,6.955483349101989,1
alter,6.955786513994911,1
fallen,6.956415311355312,1
obtain,6.956543030597377,1
taxing,6.956722225177304,1
dose,6.957581127733027,1
encounter,6.957715198408187,1
tycoon,6.957933090128755,1
pocket,6.958041337961502,1
dash,6.958094812164579,1
game,6.958641658822727,1
creator,6.958677839721256,1
despite,6.959088247827188,1
starting,6.959542884586142,1
describe,6.959571594301222,1
replacement,6.959914900896009,1
british,6.960330242303307,1
precious,6.96048744059742,1
passenger,6.9605003971405885,1
destruction,6.960794117647059,1
semi,6.960866124721603,1
baby,6.961138577906018,1
fury,6.961637945318973,1
course,6.961675798577037,1
dad,6.962379250069696,1
paint,6.962505034032126,1
butt,6.962528208744712,1
canal,6.962569491525424,1
football,6.962613427770859,1
dixit,6.962892563563373,1
price,6.96289531787773,1
bigger,6.963095538621735,1
sight,6.963106761565837,1
unknown,6.963148159560997,1
aspect,6.963295682363803,1
dramatically,6.963630952380952,1
variant,6.963803043056868,1
wood,6.9638147346115025,1
span,6.964271171941831,1
temple,6.964293519695045,1
capable,6.964420217959896,1
silver,6.964566422594142,1
retreat,6.965158285435948,1
crazy,6.965186969416126,1
territory,6.966097721916732,1
sibling,6.966355932203389,1
test,6.966548353188506,1
follow,6.966690800355714,1
sudden,6.966957370948379,1
union,6.967148083807974,1
keeping,6.967148792483905,1
wan,6.967323532934132,1
population,6.967487926940639,1
doom,6.9678072900635675,1
michael,6.967951170798899,1
bag,6.968069821846456,1
splendor,6.968700831353919,1
share,6.968702134114356,1
explorer,6.968766014834794,1
auction,6.9689787293572065,1
button,6.969852033974073,1
merchant,6.969882112436116,1
hire,6.970193690388848,1
discus,6.970213333333333,1
tableau,6.970265342214056,1
visually,6.970405151515151,1
consider,6.970608062752734,1
language,6.97107664846703,1
revised,6.971116663790624,1
beating,6.971129521186442,1
player,6.971258093174564,1
homemade,6.971656647987773,1
efficiently,6.972159125571937,1
noted,6.972488871527777,1
race,6.973553461573155,1
time,6.973833199483095,1
black,6.97386105989401,1
forget,6.973927322908523,1
nonetheless,6.974078025723473,1
unlock,6.974126048794168,1
dilemma,6.974166059723233,1
adventurer,6.974293478260869,1
build,6.974416232264845,1
picked,6.974518174426633,1
samurai,6.974734839103869,1
built,6.97489071456273,1
russia,6.975452531645569,1
mountain,6.97598694267516,1
nasty,6.976096641936743,1
high,6.97611112658526,1
side,6.976480024428422,1
replace,6.976846951166811,1
paralysis,6.97694599296687,1
drama,6.9770030425963485,1
queen,6.97714340537545,1
perform,6.97731078708059,1
previous,6.977560924133273,1
danger,6.977872611464968,1
strongly,6.978995627959414,1
restaurant,6.979488610687022,1
profit,6.9795784050179215,1
satisfy,6.979774658952498,1
plane,6.97987255668491,1
field,6.979922677041691,1
interact,6.979973211586901,1
debate,6.979993901542984,1
air,6.980433194480268,1
american,6.981073559413028,1
closer,6.981239820933704,1
comparable,6.981308131241084,1
representation,6.981358689282961,1
blowing,6.981462014134275,1
recent,6.981823452980348,1
regret,6.981861455354307,1
tentative,6.981884361424848,1
town,6.982199744490577,1
provide,6.982214342674277,1
york,6.982552170542634,1
layout,6.982977804878049,1
concentration,6.983898305084746,1
pick,6.984049949416851,1
term,6.984271563711299,1
front,6.984385550775226,1
draft,6.984872133168927,1
boss,6.985148648648649,1
fortune,6.9851953762466,1
spot,6.985914231038506,1
working,6.986086974426476,1
posted,6.986589922978178,1
travel,6.986646030593475,1
frequently,6.986807726727926,1
straightforward,6.986857758217061,1
growing,6.986875275604552,1
difficult,6.987060827111525,1
emperor,6.987227129337539,1
unusual,6.98782180321034,1
thunderstone,6.988450666403787,1
coin,6.9884784363461225,1
sabotage,6.988743276283619,1
defeat,6.988843375858685,1
clock,6.989104367373153,1
bloody,6.989129275808937,1
days,6.9893311156601845,1
version,6.9895182219516405,1
touch,6.9895262308029835,1
unpredictable,6.989806386554622,1
originally,6.990140896381579,1
settler,6.990313712374582,1
objective,6.9903375038082,1
similarity,6.9912777153361345,1
thrill,6.99169426193605,1
consuming,6.991848852901485,1
familiarity,6.9927068148565,1
damn,6.993036738943753,1
nature,6.993064683844452,1
scarce,6.993206261682243,1
darn,6.993523248605084,1
meet,6.9936964502492955,1
madness,6.993703519374334,1
descent,6.99384109160856,1
day,6.994021407211256,1
mike,6.994192906574394,1
steady,6.9942460538532965,1
charming,6.994518653225807,1
constant,6.994546760669582,1
naval,6.99494264062067,1
age,6.99525369810015,1
range,6.99535795100685,1
partnership,6.995741414141413,1
satisfaction,6.99622767384106,1
happily,6.996331079429735,1
horror,6.996483215499035,1
puzzling,6.996545771916215,1
negative,6.997039863728617,1
innovation,6.997272263006702,1
god,6.99739807975997,1
setting,6.997449246111836,1
armor,6.997873222748815,1
force,6.997960584422161,1
handled,6.997981651376147,1
soldier,6.998507773662551,1
book,6.99860274437654,1
cast,6.9987892638997655,1
royal,6.998813705335291,1
duration,6.999079447322971,1
mining,6.999079735973598,1
mechanic,6.999094729541511,1
especially,6.999286301857394,1
contrary,6.999487951807229,1
teeth,7.000096021947875,1
arena,7.000251123271889,1
booster,7.00025952582557,1
fighting,7.000271056025459,1
crush,7.000354151880766,1
june,7.001417127799737,1
component,7.00142276990933,1
workshop,7.001680339462518,1
purchase,7.001864562778546,1
mesh,7.0020905235255135,1
provided,7.002144356293564,1
head,7.002151860094376,1
strength,7.002382506593406,1
eye,7.004027179063896,1
forgotten,7.004158841940533,1
explaining,7.004361480904131,1
mobile,7.005115810019518,1
suggestion,7.005413983101991,1
opportunity,7.005606200127239,1
cap,7.0056703672075145,1
ability,7.005726948177033,1
trail,7.005733971291865,1
brother,7.005795056780227,1
received,7.006214833100783,1
present,7.006228725394072,1
geek,7.006644665444546,1
gladly,7.007127930574098,1
selection,7.007663476002968,1
preference,7.00768133010045,1
gate,7.00781459919391,1
finished,7.008001839723745,1
infantry,7.008670350761086,1
imagination,7.008730848861283,1
ring,7.008772478242852,1
clearer,7.008933651551312,1
pickup,7.009383023872679,1
offset,7.009828519855595,1
hunting,7.010159659393294,1
convention,7.010302935055615,1
bonus,7.010435373750469,1
successfully,7.010614450391108,1
designed,7.010623684554362,1
create,7.010975602305118,1
earth,7.011493245689655,1
squeeze,7.011668211306766,1
lean,7.011675723567631,1
forbidden,7.011690513144591,1
devastating,7.011791522801302,1
fear,7.011830491997629,1
sand,7.0118599375,1
hut,7.012052835051547,1
club,7.012157701711491,1
patient,7.012603236245955,1
tear,7.012639618747814,1
wanting,7.013099279267495,1
list,7.013392445164981,1
spiel,7.013918060904612,1
decade,7.014006367218283,1
smaller,7.014353351166275,1
overview,7.014880133715377,1
resource,7.015176564598619,1
shrink,7.016230896044802,1
america,7.016287926136364,1
research,7.016294799790631,1
